Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-421.4103	-426.0678	4.657527	2.894908	11.08691	0.104214
6	-419.6388	-425.8624	6.223622	2.302257	6.86437	0.1421194
12	-419.696	-426.8463	7.150328	2.000877	6.433707	0.4255519
18	-419.0161	-427.1127	8.096526	1.792353	3.661363	0.3450802
24	-417.9606	-425.0173	7.056681	1.924565	6.457767	0.2584464
30	-421.7133	-428.555	6.841648	1.536726	10.74896	0.4927822
36	-416.049	-422.9629	6.913811	1.416468	10.74896	0.6717093
42	-419.1972	-426.773	7.575755	1.342116	7.350623	0.6717093
48	-419.0561	-427.0996	8.043547	1.19761	5.809102	0.7123236
54	-423.2488	-431.1556	7.9068	1.204054	5.80637	0.8880761
60	-420.4781	-428.8982	8.420029	1.008148	4.637455	0.8880761
66	-420.9889	-428.631	7.642146	1.042169	7.471074	0.9491757
72	-422.7962	-431.2257	8.429498	1.074464	4.367043	0.8959106
78	-419.4624	-426.1844	6.722011	1.433955	11.73068	0.7311209
84	-419.5517	-425.9914	6.439637	1.763811	11.73068	0.3794452
90	-423.5875	-432.4897	8.902167	1.202468	3.163936	0.6463483
96	-419.4004	-427.9332	8.532734	1.180874	3.999216	0.7842613
102	-422.4478	-430.7705	8.322673	1.18082	3.999216	1.021425
108	-424.6417	-432.8401	8.19838	1.504396	4.396464	0.4831579
114	-422.9953	-428.9472	5.951842	1.651558	16.94748	0.616467
120	-422.4813	-429.3389	6.857539	1.223079	11.57059	0.8625249
126	-421.6346	-428.9144	7.27979	1.193407	9.07581	0.8524005
132	-423.3671	-430.9	7.532833	0.9652266	8.860928	0.8670262
138	-424.3005	-431.636	7.335555	1.19951	9.374201	0.6922633
144	-422.261	-429.4265	7.165501	1.015576	11.21092	0.800163
150	-427.5121	-435.2549	7.742753	1.444331	5.257618	0.9594782
156	-420.8919	-428.9035	8.011599	1.292508	5.257618	0.8261755
162	-420.8822	-428.4872	7.605063	1.441623	6.209989	0.8490021
168	-420.552	-428.4893	7.937332	1.477346	5.404717	0.4852738
174	-421.7239	-430.6972	8.97322	0.8169675	3.216744	1.021969
180	-418.9823	-426.7607	7.778394	1.632686	5.412786	0.469662
186	-421.1897	-429.7704	8.580704	1.387539	3.55715	0.6061142
192	-422.6532	-429.1233	6.470043	1.207418	16.29597	0.5955454
198	-423.349	-430.6256	7.276602	1.416907	7.891977	0.845197
204	-421.2017	-428.2867	7.08499	1.086305	7.324284	1.423054
210	-425.6978	-433.5215	7.823684	0.6539609	7.324284	1.17345
216	-423.1632	-431.5136	8.35039	1.001409	5.382652	0.7096484
222	-423.7429	-429.8271	6.084116	1.646935	15.93605	0.5157568
228	-423.7907	-430.1289	6.338216	1.239554	14.50071	1.005502
234	-426.0158	-428.495	2.479137	2.06763	77.58916	0.2499774
240	-425.5985	-431.5086	5.91016	2.017393	10.63989	0.1581955
246	-423.2256	-426.7306	3.504969	2.017393	49.36032	0.2822431
252	-421.7411	-427.5872	5.846189	1.708305	16.47908	0.2931648
258	-425.3621	-431.3448	5.982685	1.443315	18.92419	0.5780124
264	-420.9787	-427.5626	6.583865	1.766489	10.858	0.4264067
270	-419.2318	-426.5169	7.28505	1.650738	7.496155	0.4796228
276	-416.6776	-424.1587	7.481117	1.471807	7.410491	0.4781594
282	-417.6377	-425.1966	7.558991	2.144084	3.639067	0.2224199
288	-417.7298	-425.7253	7.995467	1.873458	3.639067	0.3175864
294	-421.5147	-427.865	6.350305	2.016231	10.27178	0.3220035
300	-420.9391	-427.5502	6.611033	1.570237	12.15045	0.4975522
306	-422.5352	-431.1489	8.613687	0.8648022	4.384582	0.9181796
312	-417.3467	-425.3583	8.011525	1.192008	5.864291	0.7502782
318	-420.499	-427.6676	7.16865	1.351443	9.75442	0.426668
324	-422.8986	-430.2131	7.314474	1.473529	8.247692	0.5450991
330	-425.5503	-431.8568	6.306473	1.473529	14.77936	0.7248331
336	-421.4798	-429.1812	7.701431	1.491753	6.284571	0.5497609
342	-421.0537	-428.0973	7.043585	1.328283	10.79176	0.4883303
348	-422.0565	-431.157	9.100426	1.095916	2.975038	0.6152292
354	-428.3394	-434.2738	5.934391	2.045697	13.69868	0.4536409
360	-420.2067	-427.5862	7.379477	1.197072	8.90482	0.7543667
